index|word_index|ja|hrkt|latn|en|image|sound
4249|2233|<b>俺</b>の頼みを聞いてくれ。|<b>おれ</b> の たのみ を きいて くれ。|<b>ore</b> no tanomi wo kiite kure.|Do me a favor.|sentence_4249.jpeg|sentence_4249.mp3
4250|2233|<b>俺</b>はロックを聞くのが好きだ。|<b>おれ</b> は ロック を きく の が すき だ。|<b>ore</b> ha rokku wo kiku no ga suki da.|I like to listen to rock.|sentence_4250.jpeg|sentence_4250.mp3
4251|2234|心理学の授業に<b>登録</b>しましたか。|しんり がく の じゅぎょう に <b>とうろく</b> しました か。|shinri gaku no jugyou ni <b>touroku</b> shimashita ka.|Have you registered for the psychology class?|sentence_4251.jpeg|sentence_4251.mp3
4252|2234|新しいゲームサイトに<b>登録</b>した。|あたらしい ゲーム サイト に <b>とうろく</b> した。|atarashii ge-mu saito ni <b>touroku</b> shita.|I signed up for a new game site.|sentence_4252.jpg|sentence_4252.mp3
4253|2235|今日、珍しい<b>体験</b>をしました。|きょう、めずらしい <b>たいけん</b> を しました。|kyou,mezurashii <b>taiken</b> wo shimashita.|Today, I had an unusual experience.|sentence_4253.jpeg|sentence_4253.mp3
4254|2236|この服の<b>デザイン</b>は素敵ですね。|この ふく の <b>デザイン</b> は すてき です ね。|kono fuku no <b>dezain</b> ha suteki desu ne.|The design of this garment is wonderful.|sentence_4254.jpeg|sentence_4254.mp3
4255|2237|交通費は個人<b>負担</b>です。|こうつう ひ は こじん <b>ふたん</b> です。|koutsuu hi ha kojin <b>futan</b> desu.|Transportation fees have to be paid by each individual.|sentence_4255.jpeg|sentence_4255.mp3
4256|2238|<b>詳細</b>はお気軽にお問い合わせください。|<b>しょうさい</b> は おきがる に おといあわせ ください。|<b>shousai</b> ha okigaru ni otoiawase kudasai.|Please do not hesitate to inquire for further details.|sentence_4256.jpeg|sentence_4256.mp3
4257|2238|<b>詳細</b>はファックスで送ります。|<b>しょうさい</b> は ファックス で おくります。|<b>shousai</b> ha fakkusu de okurimasu.|I'll send the details by fax.|sentence_4257.jpeg|sentence_4257.mp3
4258|2239|写真を<b>アップ</b>で撮ろう。|しゃしん を <b>アップ</b> で とろう。|shashin wo <b>appu</b> de torou.|Let's take a close-up photo.|sentence_4258.jpeg|sentence_4258.mp3
4259|2240|コンサートは夜7時5分に<b>終了</b>しました。|コンサート は よる 7 じ 5 ふん に <b>しゅうりょう</b> しました。|konsa-to ha yoru 7 ji 5 fun ni <b>shuuryou</b> shimashita.|The concert ended at 7:05 pm.|sentence_4259.jpeg|sentence_4259.mp3
4260|2241|彼は大のサッカー<b>ファン</b>です。|かれ は だい の サッカー <b>ファン</b> です。|kare ha dai no sakka- <b>fan</b> desu.|He's a huge soccer fan.|sentence_4260.jpeg|sentence_4260.mp3
4261|2242|私の<b>予想</b>が当たった。|わたし の <b>よそう</b> が あたった。|watashi no <b>yosou</b> ga atatta.|My forecast proved right.|sentence_4261.jpeg|sentence_4261.mp3
4262|2243|独身者パーティーを<b>企画</b>した。|どくしん しゃ パーティー を <b>きかく</b> した。|dokushin sha pa-ti- wo <b>kikaku</b> shita.|I planned a party for singles.|sentence_4262.jpeg|sentence_4262.mp3
4263|2244|国の<b>財政</b>はとても苦しい状態だな。|くに の <b>ざいせい</b> は とても くるしい じょうたい だ な。|kuni no <b>zaisei</b> ha totemo kurushii joutai da na.|The country is in very tight financial conditions.|sentence_4263.jpeg|sentence_4263.mp3
4264|2245|全員の意見を<b>総合</b>してみましょう。|ぜんいん の いけん を <b>そうごう</b> して みましょう。|zenin no iken wo <b>sougou</b> shite mimashou.|Let's put all the opinions together.|sentence_4264.jpeg|sentence_4264.mp3
4265|2246|この<b>ケース</b>にはCDが50枚入ります。|この <b>ケース</b> に は CD が 50 まい はいります。|kono <b>ke-su</b> ni ha CD ga 50 mai hairimasu.|50 CDs can fit in this case.|sentence_4265.jpeg|sentence_4265.mp3
4266|2247|彼は靴の<b>メーカー</b>で働いています。|かれ は くつ の <b>メーカー</b> で はたらいて います。|kare ha kutsu no <b>me-ka-</b> de hataraite imasu.|He works at a shoe manufacturer.|sentence_4266.jpeg|sentence_4266.mp3
4267|2248|今、歯を<b>治療</b>しています。|いま、は を <b>ちりょう</b> して います。|ima,ha wo <b>chiryou</b> shite imasu.|I'm having my teeth treated now.|sentence_4267.jpeg|sentence_4267.mp3
4268|2249|新聞の<b>読者</b>の投書欄は好きです。|しんぶん の <b>どくしゃ</b> の とうしょ らん は すき です。|shinbun no <b>dokusha</b> no tousho ran ha suki desu.|I like the letters to the editor section in the newspaper.|sentence_4268.jpeg|sentence_4268.mp3
4269|2250|ここは<b>職員</b>専用の出入り口です。|ここ は <b>しょくいん</b> せんよう の でいりぐち です。|koko ha <b>shokuin</b> sen'you no deiriguchi desu.|This is an entrance for staff only.|sentence_4269.jpeg|sentence_4269.mp3
4270|2251|私は彼と同じ<b>世代</b>です。|わたし は かれ と おなじ <b>せだい</b> です。|watashi ha kare to onaji <b>sedai</b> desu.|I am of the same generation as him.|sentence_4270.jpeg|sentence_4270.mp3
4271|2252|<b>視点</b>を変えて見てみましょう。|<b>してん</b> を かえて みて みましょう。|<b>shiten</b> wo kaete mite mimashou.|Let's look at it from a different perspective.|sentence_4271.jpeg|sentence_4271.mp3
4272|2253|作業の<b>効率</b>を上げるにはどうしたらいいですか。|さぎょう の <b>こうりつ</b> を あげる に は どう したら いい です か。|sagyou no <b>kouritsu</b> wo ageru ni ha dou shitara ii desu ka.|How can we increase efficiency at work?|sentence_4272.jpeg|sentence_4272.mp3
4273|2254|大臣の<b>資産</b>が公表されたね。|だいじん の <b>しさん</b> が こうひょう された ね。|daijin no <b>shisan</b> ga kouhyou sareta ne.|The minister's assets were made public.|sentence_4273.jpeg|sentence_4273.mp3
4274|2255|彼女はスペイン語に<b>取り組んで</b>います。|かのじょ は スペイン ご に <b>とりくんで</b> います。|kanojo ha supein go ni <b>torikunde</b> imasu.|She's working on her Spanish.|sentence_4274.jpeg|sentence_4274.mp3
4275|2256|このゲームの<b>ルール</b>は簡単です。|この ゲーム の <b>ルール</b> は かんたん です。|kono ge-mu no <b>ru-ru</b> ha kantan desu.|The rules of this game are easy.|sentence_4275.jpeg|sentence_4275.mp3
4276|2257|日本語を教える<b>資格</b>を取りたいです。|にほん ご を おしえる <b>しかく</b> を とりたい です。|nihon go wo oshieru <b>shikaku</b> wo toritai desu.|I want to get a license to teach Japanese.|sentence_4276.jpeg|sentence_4276.mp3
4277|2258|厳しい練習が良い<b>成果</b>に結び付きました。|きびしい れんしゅう が よい <b>せいか</b> に むすびつきました。|kibishii renshuu ga yoi <b>seika</b> ni musubitsukimashita.|Intense training has led to good results.|sentence_4277.jpeg|sentence_4277.mp3
4278|2259|交渉が成立するという<b>前提</b>で話を進めます。|こうしょう が せいりつ する と いう <b>ぜんてい</b> で はなし を すすめます。|koushou ga seiritsu suru to iu <b>zentei</b> de hanashi wo susumemasu.|We're proceeding with talks under the assumption we'll get the deal.|sentence_4278.jpeg|sentence_4278.mp3
4279|2260|<b>現地</b>の天気は雨です。|<b>げんち</b> の てんき は あめ です。|<b>genchi</b> no tenki ha ame desu.|The local weather is rain.|sentence_4279.jpeg|sentence_4279.mp3
4280|2261|これは機械の<b>内部</b>の問題です。|これ は きかい の <b>ないぶ</b> の もんだい です。|kore ha kikai no <b>naibu</b> no mondai desu.|This is a problem with the internal parts of the machine.|sentence_4280.jpeg|sentence_4280.mp3
4281|2262|ここに去年の<b>所得</b>をご記入ください。|ここ に きょねん の <b>しょとく</b> を ごきにゅう ください。|koko ni kyonen no <b>shotoku</b> wo gokinyuu kudasai.|Please fill in last year's income here.|sentence_4281.jpeg|sentence_4281.mp3
4282|2263|彼女は<b>恋愛</b>にあこがれる年ごろです。|かのじょ は <b>れんあい</b> に あこがれる としごろ です。|kanojo ha <b>renai</b> ni akogareru toshigoro desu.|She's at that age when girls yearn for romance.|sentence_4282.jpeg|sentence_4282.mp3
4283|2264|彼は国民の<b>支持</b>を得たのよ。|かれ は こくみん の <b>しじ</b> を えた の よ。|kare ha kokumin no <b>shiji</b> wo eta no yo.|He won the people's support.|sentence_4283.jpeg|sentence_4283.mp3
4284|2265|地球環境の<b>危機</b>が叫ばれているのよ。|ちきゅう かんきょう の <b>きき</b> が さけばれて いる の よ。|chikyuu kankyou no <b>kiki</b> ga sakebarete iru no yo.|There's an outcry over a world-wide environmental crisis.|sentence_4284.jpeg|sentence_4284.mp3
4285|2266|彼はよく<b>マスコミ</b>にも登場するね。|かれ は よく <b>マスコミ</b> に も とうじょう する ね。|kare ha yoku <b>masukomi</b> ni mo toujou suru ne.|He often appears in the media.|sentence_4285.jpeg|sentence_4285.mp3
4286|2267|<b>証拠</b>を見つけるまで逮捕はできません。|<b>しょうこ</b> を みつける まで たいほ は できません。|<b>shouko</b> wo mitsukeru made taiho ha dekimasen.|We can't arrest someone until we find evidence.|sentence_4286.jpeg|sentence_4286.mp3
4287|2268|バーゲン<b>コーナー</b>でDVDを買いました。|バーゲン <b>コーナー</b> で DVD を かいました。|ba-gen <b>ko-na-</b> de DVD wo kaimashita.|I bought a DVD in the sales section.|sentence_4287.jpeg|sentence_4287.mp3
4288|2269|このブランドの<b>マーク</b>は可愛いですね。|この ブランド の <b>マーク</b> は かわいい です ね。|kono burando no <b>ma-ku</b> ha kawaii desu ne.|This brand logo is cute.|sentence_4288.jpeg|sentence_4288.mp3
4289|2270|この国は人口が<b>減少</b>しているわね。|この くに は じんこう が <b>げんしょう</b> して いる わ ね。|kono kuni ha jinkou ga <b>genshou</b> shite iru wa ne.|The population of this country is decreasing.|sentence_4289.jpeg|sentence_4289.mp3
4290|2271|<b>緊急</b>事態が発生した。|<b>きんきゅう</b> じたい が はっせい した。|<b>kinkyuu</b> jitai ga hassei shita.|We have an emergency.|sentence_4290.jpeg|sentence_4290.mp3
4291|2272|お客様の<b>要望</b>を聞かせてください。|おきゃくさま の <b>ようぼう</b> を きかせて ください。|okyakusama no <b>youbou</b> wo kikasete kudasai.|What would you like to request?|sentence_4291.jpeg|sentence_4291.mp3
4292|2273|<b>ストレス</b>がいろいろな病気の元になっているの。|<b>ストレス</b> が いろいろな びょうき の もと に なって いる の。|<b>sutoresu</b> ga iroirona byouki no moto ni natte iru no.|Stress is the source of various diseases.|sentence_4292.jpeg|sentence_4292.mp3
4293|2273|彼は<b>ストレス</b>がたまっているの。|かれ は <b>ストレス</b> が たまって いる の。|kare ha <b>sutoresu</b> ga tamatte iru no.|He's under a lot of stress.|sentence_4293.jpeg|sentence_4293.mp3
4294|2274|その芸術祭は市が<b>主催</b>しています。|その げいじゅつ さい は し が <b>しゅさい</b> して います。|sono geijutsu sai ha shi ga <b>shusai</b> shite imasu.|The art festival is sponsored by the city.|sentence_4294.jpeg|sentence_4294.mp3
4295|2275|私は<b>ベスト</b>を尽くしました。|わたし は <b>ベスト</b> を つくしました。|watashi ha <b>besuto</b> wo tsukushimashita.|I did my best.|sentence_4295.jpeg|sentence_4295.mp3
4296|2276|多くの人が災害の<b>犠牲</b>になったの。|おおく の ひと が さいがい の <b>ぎせい</b> に なった の。|ooku no hito ga saigai no <b>gisei</b> ni natta no.|A lot of people lost their lives in the disaster.|sentence_4296.jpeg|sentence_4296.mp3
4297|2277|<b>暴力</b>はいけません。|<b>ぼうりょく</b> は いけません。|<b>bouryoku</b> ha ikemasen.|Violence is wrong.|sentence_4297.jpeg|sentence_4297.mp3
4298|2278|私たちの会社は今月は<b>赤字</b>よ。|わたし たち の かいしゃ は こんげつ は <b>あかじ</b> よ。|watashi tachi no kaisha ha kongetsu ha <b>akaji</b> yo.|Our company is in deficit this month.|sentence_4298.jpeg|sentence_4298.mp3
4299|2279|彼女たちはそれぞれ<b>個性</b>が強いですね。|かのじょ たち は それぞれ <b>こせい</b> が つよい です ね。|kanojo tachi ha sorezore <b>kosei</b> ga tsuyoi desu ne.|Each of the women has very unique characteristics.|sentence_4299.jpeg|sentence_4299.mp3
4300|2280|彼らは次の試合のために<b>作戦</b>を立てたのよ。|かれら は つぎ の しあい の ため に <b>さくせん</b> を たてた の よ。|karera ha tsugi no shiai no tame ni <b>sakusen</b> wo tateta no yo.|They built a strategy for the next game.|sentence_4300.jpeg|sentence_4300.mp3
4301|2281|彼女は<b>ショック</b>で口もきけなかったわ。|かのじょ は <b>ショック</b> で くち も きけなかった わ。|kanojo ha <b>shokku</b> de kuchi mo kikenakatta wa.|She was too shocked to speak.|sentence_4301.jpeg|sentence_4301.mp3
4302|2281|そのニュースは彼に大きな<b>ショック</b>を与えた。|その ニュース は かれ に おおきな <b>ショック</b> を あたえた。|sono nyu-su ha kare ni ookina <b>shokku</b> wo ataeta.|The news gave him a great shock.|sentence_4302.jpg|sentence_4302.mp3
4303|2282|彼女は<b>アンケート</b>に答えたよ。|かのじょ は <b>アンケート</b> に こたえた よ。|kanojo ha <b>anke-to</b> ni kotaeta yo.|She answered the questionnaire.|sentence_4303.jpeg|sentence_4303.mp3
4304|2283|<b>わざわざ</b>来てくれてありがとう。|<b>わざわざ</b> きて くれて ありがとう。|<b>wazawaza</b> kite kurete arigatou.|Thank you for coming all the way here.|sentence_4304.jpeg|sentence_4304.mp3
4305|2284|いや、僕は<b>本気</b>なんだ。|いや、ぼく は <b>ほんき</b> なんだ。|iya,boku ha <b>honki</b> nanda.|No, I'm serious.|sentence_4305.jpeg|sentence_4305.mp3
4306|2285|彼は大きな<b>悩み</b>を抱えていました。|かれ は おおきな <b>なやみ</b> を かかえて いました。|kare ha ookina <b>nayami</b> wo kakaete imashita.|He had a major concern.|sentence_4306.jpeg|sentence_4306.mp3
4307|2286|<b>上司</b>に相談してみます。|<b>じょうし</b> に そうだん して みます。|<b>joushi</b> ni soudan shite mimasu.|I will consult my boss.|sentence_4307.jpeg|sentence_4307.mp3
4308|2286|今日は<b>上司</b>と食事をする。|きょう は <b>じょうし</b> と しょくじ を する。|kyou ha <b>joushi</b> to shokuji wo suru.|I'm eating with the boss today.|sentence_4308.jpg|sentence_4308.mp3
